t, Obs_Wetland outflow (m3/day)_expression
40455.82000,194.45
40455.83000,188.562
40455.84000,182.674
40455.85000,176.785
40455.86000,173.497
40455.87000,170.534
40455.88000,167.571
40455.89000,164.609
40455.90000,161.646
40455.91000,158.683
40455.92000,155.72
40455.93000,152.757
40455.94000,149.794
40455.95000,146.831
40455.96000,143.868
40455.97000,140.905
40455.98000,137.942
40455.99000,134.979
40456.00000,132.016
40456.01000,129.053
40456.02000,126.09
40456.03000,123.127
40456.04000,120.164
40456.05000,117.201
40456.06000,114.238
40456.07000,111.275
40456.08000,108.312
40456.09000,105.534
40456.10000,103.571
40456.11000,101.607
40456.12000,99.643
40456.13000,97.6792
40456.14000,95.7154
40456.15000,93.7515
40456.16000,91.7877
40456.17000,89.8239
40456.18000,87.8601
40456.19000,85.8962
40456.20000,83.9324
40456.21000,81.9686
40456.22000,80.0047
40456.23000,78.0409
40456.24000,76.0771
40456.25000,74.1133
40456.26000,72.1494
40456.27000,70.1856
40456.28000,68.2218
40456.29000,66.258
40456.30000,64.2941
40456.31000,62.3303
40456.32000,60.3665
40456.33000,58.4027
40456.34000,56.4388
40456.35000,54.475
40456.36000,52.5112
40456.37000,50.5473
40456.38000,48.5835
40456.39000,46.6197
40456.40000,44.6559
40456.41000,43.5953
40456.42000,43.1883
40456.43000,42.7812
40456.44000,42.3741
40456.45000,41.9671
40456.46000,41.56
40456.47000,41.153
40456.48000,40.7459
40456.49000,40.3388
40456.50000,39.9318
40456.51000,39.5247
40456.52000,39.1176
40456.53000,38.7106
40456.54000,38.3035
40456.55000,37.8964
40456.56000,37.4894
40456.57000,37.0823
40456.58000,36.6752
40456.59000,36.2682
40456.60000,35.8611
40456.61000,35.454
40456.62000,35.047
40456.63000,34.6399
40456.64000,34.2328
40456.65000,33.8258
40456.66000,33.4187
40456.67000,33.0116
40456.68000,32.6046
40456.69000,32.1975
40456.70000,31.7904
40456.71000,31.3834
40456.72000,30.9763
40456.73000,30.5692
40456.74000,30.1622
40456.75000,29.7551
40456.76000,29.348
40456.77000,28.941
40456.78000,28.5339
40456.79000,28.1268
40456.80000,27.7198
40456.81000,27.3127
40456.82000,26.9056
40456.83000,26.5695
40456.84000,26.3233
40456.85000,26.0772
40456.86000,25.8311
40456.87000,25.585
40456.88000,25.3389
40456.89000,25.0927
40456.90000,24.8466
40456.91000,24.6005
40456.92000,24.3544
40456.93000,24.1083
40456.94000,23.8622
40456.95000,23.616
40456.96000,23.3699
40456.97000,23.1238
40456.98000,22.8777
40456.99000,22.6316
40457.00000,22.3854
40457.01000,22.1393
40457.02000,21.8932
40457.03000,21.6471
40457.04000,21.401
40457.05000,21.1549
40457.06000,20.9087
40457.07000,20.6626
40457.08000,20.4165
40457.09000,20.1704
40457.10000,19.9243
40457.11000,19.6781
40457.12000,19.432
40457.13000,19.1859
40457.14000,18.9398
40457.15000,18.6937
40457.16000,18.4476
40457.17000,18.2014
40457.18000,17.9553
40457.19000,17.7092
40457.20000,17.4631
40457.21000,17.217
40457.22000,16.9708
40457.23000,16.7247
40457.24000,16.4786
40457.25000,16.2685
40457.26000,16.1424
40457.27000,16.0163
40457.28000,15.8902
40457.29000,15.7641
40457.30000,15.638
40457.31000,15.5118
40457.32000,15.3857
40457.33000,15.2596
40457.34000,15.1335
40457.35000,15.0074
40457.36000,14.8812
40457.37000,14.7551
40457.38000,14.629
40457.39000,14.5029
40457.40000,14.3768
40457.41000,14.2507
40457.42000,14.1245
40457.43000,13.9984
40457.44000,13.8723
40457.45000,13.7462
40457.46000,13.6201
40457.47000,13.4939
40457.48000,13.3678
40457.49000,13.2417
40457.50000,13.1156
40457.51000,12.9895
40457.52000,12.8634
40457.53000,12.7372
40457.54000,12.6111
40457.55000,12.485
40457.56000,12.3589
40457.57000,12.2328
40457.58000,12.1066
40457.59000,11.9805
40457.60000,11.8544
40457.61000,11.7283
40457.62000,11.6022
40457.63000,11.4761
40457.64000,11.3499
40457.65000,11.2238
40457.66000,11.0977
40457.67000,10.991
40457.68000,10.9858
40457.69000,10.9806
40457.70000,10.9754
40457.71000,10.9701
40457.72000,10.9649
40457.73000,10.9597
40457.74000,10.9545
40457.75000,10.9493
40457.76000,10.9441
40457.77000,10.9389
40457.78000,10.9336
40457.79000,10.9284
40457.80000,10.9232
40457.81000,10.918
40457.82000,10.9128
40457.83000,10.9076
40457.84000,10.9024
40457.85000,10.8971
40457.86000,10.8919
40457.87000,10.9418
40457.88000,11.2832
40457.89000,12.1099
40457.90000,13.4247
40457.91000,14.925
40457.92000,16.3934
40457.93000,17.6214
40457.94000,18.5486
40457.95000,18.4158
40457.96000,18.283
40457.97000,18.1502
40457.98000,18.0174
40457.99000,17.8846
40458.00000,17.7518
40458.01000,17.619
40458.02000,17.4862
40458.03000,17.3534
40458.04000,17.2206
40458.05000,17.0199
40458.06000,16.8193
40458.07000,16.6186
40458.08000,16.4179
40458.09000,16.2173
40458.10000,16.0166
40458.11000,15.816
40458.12000,15.6153
40458.13000,15.4147
40458.14000,15.214
40458.15000,15.0133
40458.16000,14.8127
40458.17000,14.612
40458.18000,14.3136
40458.19000,13.9663
40458.20000,13.619
40458.21000,13.2716
40458.22000,12.9243
40458.23000,12.577
40458.24000,12.2297
40458.25000,11.8824
40458.26000,11.535
40458.27000,11.1877
40458.28000,10.8404
40458.29000,10.4931
40458.30000,10.1458
40458.31000,9.79843
40458.32000,9.45111
40458.33000,9.10379
40458.34000,8.75647
40458.35000,8.40915
40458.36000,8.14019
40458.37000,7.88103
40458.38000,7.62187
40458.39000,7.36271
40458.40000,7.10354
40458.41000,6.84438
40458.42000,6.58522
40458.43000,6.32606
40458.44000,6.0669
40458.45000,5.80773
40458.46000,5.54857
40458.47000,5.28941
40458.48000,5.03025
40458.49000,4.77109
40458.50000,4.51193
40458.51000,4.25276
40458.52000,3.9936
40458.53000,3.73444
40458.54000,3.47528
40458.55000,3.21612
40458.56000,2.95695
40458.57000,2.69779
40458.58000,2.43863
40458.59000,2.21966
40458.60000,2.17751
40458.61000,2.13537
40458.62000,2.09323
40458.63000,2.05109
40458.64000,2.00895
40458.65000,1.9668
40458.66000,1.92466
40458.67000,1.88252
40458.68000,1.84038
40458.69000,1.79823
40458.70000,1.75609
40458.71000,1.71395
40458.72000,1.67181
40458.73000,1.62967
40458.74000,1.58752
40458.75000,1.54538
40458.76000,1.50324
40458.77000,1.4611
40458.78000,1.41895
40458.79000,1.37681
40458.80000,1.33467
40458.81000,1.29253
40458.82000,1.25038
40458.83000,1.20824
40458.84000,1.1661
40458.85000,1.12396
40458.86000,1.08182
40458.87000,1.03967
40458.88000,0.997531
40458.89000,0.955389
40458.90000,0.913247
40458.91000,0.883226
40458.92000,0.861974
40458.93000,0.840722
40458.94000,0.819471
40458.95000,0.798219
40458.96000,0.776967
40458.97000,0.755715
40458.98000,0.734463
40458.99000,0.713211
40459.00000,0.69196
40459.01000,0.670708
40459.02000,0.649456
40459.03000,0.628204
40459.04000,0.606952
40459.05000,0.5857
40459.06000,0.564449
40459.07000,0.543197
40459.08000,0.521945
40459.09000,0.500693
40459.10000,0.479441
40459.11000,0.458189
40459.12000,0.436937
40459.13000,0.415686
40459.14000,0.394434
40459.15000,0.373182
40459.16000,0.35193
40459.17000,0.330678
40459.18000,0.309426
40459.19000,0.288175
40459.20000,0.266923
40459.21000,0.245671
40459.22000,0.224419
40459.23000,0.203167
40459.24000,0.181915
40459.25000,0.160664
40459.26000,0.139412
40459.27000,0.11816
40459.28000,0.096908
40459.29000,0.0756562
40459.30000,0.0544043
40459.31000,0.0331525
40459.32000,0.0119007
40459.33000,6.56131e-06
40459.34000,6.42892e-06
40459.35000,6.29653e-06
40459.36000,6.16414e-06
40459.37000,6.03175e-06
40459.38000,5.89935e-06
40459.39000,5.76696e-06
40459.40000,5.63457e-06
40459.41000,5.50218e-06
40459.42000,5.36978e-06
40459.43000,5.23739e-06
40459.44000,5.105e-06
40459.45000,4.97261e-06
40459.46000,4.84022e-06
40459.47000,4.70782e-06
40459.48000,4.57543e-06
40459.49000,4.44304e-06
40459.50000,4.31065e-06
40459.51000,4.17825e-06
40459.52000,4.04586e-06
40459.53000,3.91347e-06
40459.54000,3.78108e-06
40459.55000,3.64869e-06
40459.56000,3.51629e-06
40459.57000,3.3839e-06
40459.58000,3.25151e-06
40459.59000,3.11912e-06
40459.60000,2.98672e-06
40459.61000,2.85433e-06
40459.62000,2.72194e-06
40459.63000,2.58955e-06
40459.64000,2.45716e-06
40459.65000,2.32476e-06
40459.66000,2.19237e-06
40459.67000,2.05998e-06
40459.68000,1.92759e-06
40459.69000,1.79519e-06
40459.70000,1.6628e-06
40459.71000,1.53041e-06
40459.72000,1.39802e-06
40459.73000,1.26563e-06
40459.74000,1.13323e-06
40459.75000,1.00084e-06
40459.76000,8.68449e-07
40459.77000,7.36057e-07
40459.78000,6.03665e-07
40459.79000,4.71273e-07
40459.80000,3.3888e-07
40459.81000,2.06488e-07
40459.82000,7.4096e-08
40459.83000,0
40459.84000,0
40459.85000,0
40459.86000,0
40459.87000,0
40459.88000,0
40459.89000,0
40459.90000,0
40459.91000,0
40459.92000,0
40459.93000,0
40459.94000,0
40459.95000,0
40459.96000,0
40459.97000,0
40459.98000,0
40459.99000,0
40460.00000,0
40460.01000,0
40460.02000,0
40460.03000,0
40460.04000,0
40460.05000,0
40460.06000,0
40460.07000,0
40460.08000,0
40460.09000,0
40460.10000,0
40460.11000,0
40460.12000,0
40460.13000,0
40460.14000,0
40460.15000,0
40460.16000,0
40460.17000,0
40460.18000,0
40460.19000,0
40460.20000,0
40460.21000,0
40460.22000,0
40460.23000,0
40460.24000,0
40460.25000,0
40460.26000,0
40460.27000,0
40460.28000,0
40460.29000,0
40460.30000,0
40460.31000,0
40460.32000,0
40460.33000,0
40460.34000,0
40460.35000,0
40460.36000,0
40460.37000,0
40460.38000,0
40460.39000,0
40460.40000,0
40460.41000,0
40460.42000,0
40460.43000,0
40460.44000,0
40460.45000,0
40460.46000,0
40460.47000,0
40460.48000,0
40460.49000,0
40460.50000,0
40460.51000,0
40460.52000,0
40460.53000,0
40460.54000,0
40460.55000,0
40460.56000,0
40460.57000,0
40460.58000,0
40460.59000,0
40460.60000,0
40460.61000,0
40460.62000,0
40460.63000,0
40460.64000,0
40460.65000,0
40460.66000,0
40460.67000,0
40460.68000,0
40460.69000,0
40460.70000,0
40460.71000,0
40460.72000,0
40460.73000,0
40460.74000,0
40460.75000,0
40460.76000,0
40460.77000,0
40460.78000,0
40460.79000,0
40460.80000,0
40460.81000,0
40460.82000,0
40460.83000,0
40460.84000,0
40460.85000,0
40460.86000,0
40460.87000,0
40460.88000,0
40460.89000,0
40460.90000,0
40460.91000,0
40460.92000,0
40460.93000,0
40460.94000,0
40460.95000,0
40460.96000,0
40460.97000,0
40460.98000,0
40460.99000,0
40461.00000,0
40461.01000,0
40461.02000,0
40461.03000,0
40461.04000,0
40461.05000,0
40461.06000,0
40461.07000,0
40461.08000,0
40461.09000,0
40461.10000,0
40461.11000,0
40461.12000,0
40461.13000,0
40461.14000,0
40461.15000,0
40461.16000,0
40461.17000,0
40461.18000,0
40461.19000,0
40461.20000,0
40461.21000,0
40461.22000,0
40461.23000,0
40461.24000,0
40461.25000,0
40461.26000,0
40461.27000,0
40461.28000,0
40461.29000,0
40461.30000,0
40461.31000,0
40461.32000,0
40461.33000,0
40461.34000,0
40461.35000,0
40461.36000,0
40461.37000,0
40461.38000,0
40461.39000,0
40461.40000,0
40461.41000,0
40461.42000,0
40461.43000,0
40461.44000,0
40461.45000,0
40461.46000,0
40461.47000,0
40461.48000,0
40461.49000,0
40461.50000,0
40461.51000,0
40461.52000,0
40461.53000,0
40461.54000,0
40461.55000,0
40461.56000,0
40461.57000,0
40461.58000,0
40461.59000,0
40461.60000,0
40461.61000,0
40461.62000,0
40461.63000,0
40461.64000,0
40461.65000,0
40461.66000,0
40461.67000,0
40461.68000,0
40461.69000,0
40461.70000,0
40461.71000,0
40461.72000,0
40461.73000,0
40461.74000,0
40461.75000,0
40461.76000,0
40461.77000,0
40461.78000,0
40461.79000,0
40461.80000,0
40461.81000,0
40461.82000,0
40461.83000,0
40461.84000,0
40461.85000,0
40461.86000,0
40461.87000,0
40461.88000,0
40461.89000,0
40461.90000,0
40461.91000,0
40461.92000,0
40461.93000,0
40461.94000,0
40461.95000,0
40461.96000,0
40461.97000,0
40461.98000,0
40461.99000,0
40462.00000,0
40462.01000,0
40462.02000,0
40462.03000,0
40462.04000,0
40462.05000,0
40462.06000,0
40462.07000,0
40462.08000,0
40462.09000,0
40462.10000,0
40462.11000,0
40462.12000,0
40462.13000,0
40462.14000,0
40462.15000,0
40462.16000,0
40462.17000,0
40462.18000,0
40462.19000,0
40462.20000,0
40462.21000,0
40462.22000,0
40462.23000,0
40462.24000,0
40462.25000,0
40462.26000,0
40462.27000,0
40462.28000,0
40462.29000,0
40462.30000,0
40462.31000,0
40462.32000,0
40462.33000,0
40462.34000,0
40462.35000,0
40462.36000,0
40462.37000,0
40462.38000,0
40462.39000,0
40462.40000,0
40462.41000,0
40462.42000,0
40462.43000,0
40462.44000,0
40462.45000,0
40462.46000,0
40462.47000,0
40462.48000,0
40462.49000,0
40462.50000,0
40462.51000,0
40462.52000,0
40462.53000,0
40462.54000,0
40462.55000,0
40462.56000,0
40462.57000,0
40462.58000,0
40462.59000,0
40462.60000,0
40462.61000,0
40462.62000,0
40462.63000,0
40462.64000,0
40462.65000,0
40462.66000,0
40462.67000,0
40462.68000,0
40462.69000,0
40462.70000,0
40462.71000,0
40462.72000,0
40462.73000,0
40462.74000,0
40462.75000,0
40462.76000,0
40462.77000,0
40462.78000,0
40462.79000,0
40462.80000,0
40462.81000,0
40462.82000,0
40462.83000,0
40462.84000,0
40462.85000,0
40462.86000,0
40462.87000,0
40462.88000,0
40462.89000,0
40462.90000,0
40462.91000,0
40462.92000,0
40462.93000,0
40462.94000,0
40462.95000,0
40462.96000,0
40462.97000,0
40462.98000,0
40462.99000,0
40463.00000,0
40463.01000,0
40463.02000,0
40463.03000,0
40463.04000,0
40463.05000,0
40463.06000,0
40463.07000,0
40463.08000,0
40463.09000,0
40463.10000,0
40463.11000,0
40463.12000,0
40463.13000,0
40463.14000,0
40463.15000,0
40463.16000,0
40463.17000,0
40463.18000,0
40463.19000,0
40463.20000,0
40463.21000,0
40463.22000,0
40463.23000,0
40463.24000,0
40463.25000,0
40463.26000,0
40463.27000,0
40463.28000,0
40463.29000,0
40463.30000,0
40463.31000,0
40463.32000,0
40463.33000,0
40463.34000,0
40463.35000,0
40463.36000,0
40463.37000,0
40463.38000,0
40463.39000,0
40463.40000,0
40463.41000,0
40463.42000,0
40463.43000,0
40463.44000,0
40463.45000,0
40463.46000,0
40463.47000,0
40463.48000,0
40463.49000,0
40463.50000,0
40463.51000,0
40463.52000,0
40463.53000,0
40463.54000,0
40463.55000,0
40463.56000,0
40463.57000,0
40463.58000,0
40463.59000,0
40463.60000,0
40463.61000,0
40463.62000,0
40463.63000,0
40463.64000,0
40463.65000,0
40463.66000,0
40463.67000,0
40463.68000,0
40463.69000,0
40463.70000,0
40463.71000,0
40463.72000,0
40463.73000,0
40463.74000,0
40463.75000,0
40463.76000,0
40463.77000,0
40463.78000,0
40463.79000,0
40463.80000,0
40463.81000,0
40463.82000,0
40463.83000,0
40463.84000,0
40463.85000,0
40463.86000,0
40463.87000,0
40463.88000,0
40463.89000,0
40463.90000,0
40463.91000,0
40463.92000,0
40463.93000,0
40463.94000,0
40463.95000,0
40463.96000,0
40463.97000,0
40463.98000,0
40463.99000,0
40464.00000,0
40464.01000,0
40464.02000,0
40464.03000,0
40464.04000,0
40464.05000,0
40464.06000,0
40464.07000,0
40464.08000,0
40464.09000,0
40464.10000,0
40464.11000,0
40464.12000,0
40464.13000,0
40464.14000,0
40464.15000,0
40464.16000,0
40464.17000,0
40464.18000,0
40464.19000,0
40464.20000,0
40464.21000,0
40464.22000,0
40464.23000,0
40464.24000,0
40464.25000,0
40464.26000,0
40464.27000,0
40464.28000,0
40464.29000,0
40464.30000,0
40464.31000,0
40464.32000,0
40464.33000,0
40464.34000,0
40464.35000,0
40464.36000,0
40464.37000,0
40464.38000,0
40464.39000,0
40464.40000,0
40464.41000,0
40464.42000,0
40464.43000,0
40464.44000,0
40464.45000,0
40464.46000,0
40464.47000,0
40464.48000,0
40464.49000,0
40464.50000,0
40464.51000,0
40464.52000,0
40464.53000,0
40464.54000,0
40464.55000,0
40464.56000,0
40464.57000,0
40464.58000,0
40464.59000,0
40464.60000,0
40464.61000,0
40464.62000,0
40464.63000,0
40464.64000,0
40464.65000,0
40464.66000,0
40464.67000,0
40464.68000,0
40464.69000,0
40464.70000,0
40464.71000,0
40464.72000,0
40464.73000,0
40464.74000,0
40464.75000,0
40464.76000,0
40464.77000,0
40464.78000,0
40464.79000,0
40464.80000,0
40464.81000,0
40464.82000,0
40464.83000,0
40464.84000,0
40464.85000,0
40464.86000,0
40464.87000,0
40464.88000,0
40464.89000,0
40464.90000,0
40464.91000,0
40464.92000,0
40464.93000,0
40464.94000,0
40464.95000,0
40464.96000,0
40464.97000,0
40464.98000,0
40464.99000,0
40465.00000,0
40465.01000,0
40465.02000,0
40465.03000,0
40465.04000,0
40465.05000,0
40465.06000,0
40465.07000,0
40465.08000,0
40465.09000,0
40465.10000,0
40465.11000,0
40465.12000,0
40465.13000,0
40465.14000,0
40465.15000,0
40465.16000,0
40465.17000,0
40465.18000,0
40465.19000,0
40465.20000,0
40465.21000,0
40465.22000,0
40465.23000,0
40465.24000,0
40465.25000,0
40465.26000,0
40465.27000,0
40465.28000,0
40465.29000,0
40465.30000,0
40465.31000,0
40465.32000,0
40465.33000,1.19815e-09
40465.34000,0.235246
40465.35000,7.15023
40465.36000,26.0867
40465.37000,54.5929
40465.38000,87.2831
40465.39000,118.379
40465.40000,152.928
40465.41000,211.179
40465.42000,315.635
40465.43000,499.35
40465.44000,794.131
40465.45000,1190.62
40465.46000,1680.93
40465.47000,2251.52
40465.48000,2877.53
40465.49000,3435.9
40465.50000,3872.48
40465.51000,4160.23
40465.52000,4292.56
40465.53000,4310.78
40465.54000,4235.91
40465.55000,4084.75
40465.56000,3872.49
40465.57000,3637.62
40465.58000,3400.59
40465.59000,3169.29
40465.60000,2947.67
40465.61000,1687.11
40465.62000,1614.1
40465.63000,1541.09
40465.64000,1468.09
40465.65000,1395.08
40465.66000,1322.07
40465.67000,1249.06
40465.68000,1176.06
40465.69000,1103.05
40465.70000,1030.04
40465.71000,957.034
40465.72000,925.68
40465.73000,894.327
40465.74000,862.974
40465.75000,831.621
40465.76000,800.267
40465.77000,768.914
40465.78000,737.561
40465.79000,706.208
40465.80000,674.855
40465.81000,643.501
40465.82000,612.148
40465.83000,580.795
40465.84000,549.442
40465.85000,530.061
40465.86000,516.667
40465.87000,503.272
40465.88000,489.878
40465.89000,476.484
40465.90000,463.09
40465.91000,449.695
40465.92000,436.301
40465.93000,422.907
40465.94000,409.513
40465.95000,396.118
40465.96000,382.724
40465.97000,369.33
40465.98000,355.935
40465.99000,342.541
40466.00000,329.147
40466.01000,315.753
40466.02000,302.358
40466.03000,295.79
40466.04000,290.076
40466.05000,284.361
40466.06000,278.646
40466.07000,272.931
40466.08000,267.217
40466.09000,261.502
40466.10000,255.787
40466.11000,250.072
40466.12000,244.358
40466.13000,238.643
40466.14000,232.928
40466.15000,227.213
40466.16000,221.499
40466.17000,215.784
40466.18000,210.069
40466.19000,204.354
40466.20000,198.64
40466.21000,192.925
40466.22000,187.21
40466.23000,181.495
40466.24000,175.781
40466.25000,170.066
40466.26000,164.845
40466.27000,161.796
40466.28000,158.748
40466.29000,155.699
40466.30000,152.651
40466.31000,149.602
40466.32000,146.553
40466.33000,143.505
40466.34000,140.456
40466.35000,137.408
40466.36000,134.359
40466.37000,131.311
40466.38000,128.262
40466.39000,125.213
40466.40000,122.165
40466.41000,119.116
40466.42000,116.068
40466.43000,113.019
40466.44000,109.971
40466.45000,106.922
40466.46000,103.873
40466.47000,100.825
40466.48000,97.7762
40466.49000,94.7277
40466.50000,91.6791
40466.51000,88.6305
40466.52000,85.582
40466.53000,82.5334
40466.54000,79.4848
40466.55000,76.4362
40466.56000,73.3877
40466.57000,70.3391
40466.58000,68.6717
40466.59000,68.0034
40466.60000,67.3351
40466.61000,66.6668
40466.62000,65.9985
40466.63000,65.3302
40466.64000,64.6619
40466.65000,63.9936
40466.66000,63.3253
40466.67000,62.657
40466.68000,61.9887
40466.69000,61.3204
40466.70000,60.6522
40466.71000,59.9839
40466.72000,59.3156
40466.73000,58.6473
40466.74000,57.979
40466.75000,57.3107
40466.76000,56.6424
40466.77000,55.9741
40466.78000,55.3058
40466.79000,54.6375
40466.80000,53.9692
40466.81000,53.3009
40466.82000,52.6326
40466.83000,51.9643
40466.84000,51.296
40466.85000,50.6277
40466.86000,49.9594
40466.87000,49.2911
40466.88000,48.6229
40466.89000,47.9546
40466.90000,47.2863
40466.91000,46.618
40466.92000,45.9497
40466.93000,45.2814
40466.94000,44.6131
40466.95000,43.9448
40466.96000,43.2765
40466.97000,42.6082
40466.98000,41.9399
40466.99000,41.2716
40467.00000,40.6216
40467.01000,39.9949
40467.02000,39.3682
40467.03000,38.7415
40467.04000,38.1148
40467.05000,37.4881
40467.06000,36.8614
40467.07000,36.2347
40467.08000,35.608
40467.09000,34.9813
40467.10000,34.3546
40467.11000,33.7279
40467.12000,33.1012
40467.13000,32.4745
40467.14000,31.8478
40467.15000,31.2211
40467.16000,30.5944
40467.17000,29.9677
40467.18000,29.341
40467.19000,28.7143
40467.20000,28.0876
40467.21000,27.4609
40467.22000,26.8342
40467.23000,26.2075
40467.24000,25.5808
40467.25000,24.9541
40467.26000,24.3274
40467.27000,23.7007
40467.28000,23.074
40467.29000,22.4473
40467.30000,21.8206
40467.31000,21.1939
40467.32000,20.5672
40467.33000,19.9405
40467.34000,19.3138
40467.35000,18.6871
40467.36000,18.0604
40467.37000,17.4337
40467.38000,16.807
40467.39000,16.1803
40467.40000,15.5536
40467.41000,14.9269
40467.42000,14.4464
40467.43000,14.3065
40467.44000,14.1665
40467.45000,14.0266
40467.46000,13.8867
40467.47000,13.7467
40467.48000,13.6068
40467.49000,13.4669
40467.50000,13.3269
40467.51000,13.187
40467.52000,13.047
40467.53000,12.9071
40467.54000,12.7672
40467.55000,12.6272
40467.56000,12.4873
40467.57000,12.3474
40467.58000,12.2074
40467.59000,12.0675
40467.60000,11.9275
40467.61000,11.7876
40467.62000,11.6477
40467.63000,11.5077
40467.64000,11.3678
40467.65000,11.2278
40467.66000,11.0879
40467.67000,10.948
40467.68000,10.808
40467.69000,10.6681
40467.70000,10.5282
40467.71000,10.3882
40467.72000,10.2483
40467.73000,10.1083
40467.74000,9.9684
40467.75000,9.82846
40467.76000,9.68852
40467.77000,9.54858
40467.78000,9.40864
40467.79000,9.26871
40467.80000,9.12877
40467.81000,8.98883
40467.82000,8.84889
40467.83000,8.70895
40467.84000,8.57688
40467.85000,8.48599
40467.86000,8.39509
40467.87000,8.3042
40467.88000,8.2133
40467.89000,8.12241
40467.90000,8.03151
40467.91000,7.94061
40467.92000,7.84972
40467.93000,7.75882
40467.94000,7.66793
40467.95000,7.57703
40467.96000,7.48614
40467.97000,7.39524
40467.98000,7.30434
40467.99000,7.21345
40468.00000,7.12255
40468.01000,7.03166
40468.02000,6.94076
40468.03000,6.84986
40468.04000,6.75897
40468.05000,6.66807
40468.06000,6.57718
40468.07000,6.48628
40468.08000,6.39539
40468.09000,6.30449
40468.10000,6.21359
40468.11000,6.1227
40468.12000,6.0318
40468.13000,5.94091
40468.14000,5.85001
40468.15000,5.75911
40468.16000,5.66822
40468.17000,5.57732
40468.18000,5.48643
40468.19000,5.39553
40468.20000,5.30464
40468.21000,5.21374
40468.22000,5.12284
40468.23000,5.03195
40468.24000,4.94105
40468.25000,4.85016
40468.26000,4.75956
40468.27000,4.6834
40468.28000,4.60723
40468.29000,4.53106
40468.30000,4.45489
40468.31000,4.37873
40468.32000,4.30256
40468.33000,4.22639
40468.34000,4.15022
40468.35000,4.07406
40468.36000,3.99789
40468.37000,3.92172
40468.38000,3.84555
40468.39000,3.76938
40468.40000,3.69322
40468.41000,3.61705
40468.42000,3.54088
40468.43000,3.46471
40468.44000,3.38855
40468.45000,3.31238
40468.46000,3.23621
40468.47000,3.16004
40468.48000,3.08388
40468.49000,3.00771
40468.50000,2.93154
40468.51000,2.85537
40468.52000,2.77921
40468.53000,2.70304
40468.54000,2.62687
40468.55000,2.5507
40468.56000,2.47453
40468.57000,2.39837
40468.58000,2.3222
40468.59000,2.24603
40468.60000,2.16986
40468.61000,2.0937
40468.62000,2.01753
40468.63000,1.94136
40468.64000,1.86519
40468.65000,1.78903
40468.66000,1.71286
40468.67000,1.63669
40468.68000,1.56052
40468.69000,1.5297
40468.70000,1.50503
40468.71000,1.48036
40468.72000,1.45568
40468.73000,1.43101
40468.74000,1.40634
40468.75000,1.38166
40468.76000,1.35699
40468.77000,1.33232
40468.78000,1.30764
40468.79000,1.28297
40468.80000,1.2583
40468.81000,1.23362
40468.82000,1.20895
40468.83000,1.18428
40468.84000,1.1596
40468.85000,1.13493
40468.86000,1.11026
40468.87000,1.08558
40468.88000,1.06091
40468.89000,1.03624
40468.90000,1.01156
40468.91000,0.986889
40468.92000,0.962216
40468.93000,0.937542
40468.94000,0.912869
40468.95000,0.888195
40468.96000,0.863522
40468.97000,0.838849
40468.98000,0.814175
40468.99000,0.789502
40469.00000,0.764828
40469.01000,0.740155
40469.02000,0.715481
40469.03000,0.690808
40469.04000,0.666135
40469.05000,0.641461
40469.06000,0.616788
40469.07000,0.592114
40469.08000,0.567441
40469.09000,0.542768
40469.10000,0.518094
40469.11000,0.502703
40469.12000,0.49056
40469.13000,0.478417
40469.14000,0.466274
40469.15000,0.454131
40469.16000,0.441989
40469.17000,0.429846
40469.18000,0.417703
40469.19000,0.40556
40469.20000,0.393417
40469.21000,0.381275
40469.22000,0.369132
40469.23000,0.356989
40469.24000,0.344846
40469.25000,0.332703
40469.26000,0.32056
40469.27000,0.308418
40469.28000,0.296275
40469.29000,0.284132
40469.30000,0.271989
40469.31000,0.259846
40469.32000,0.247704
40469.33000,0.235561
40469.34000,0.223418
40469.35000,0.211275
40469.36000,0.199132
40469.37000,0.186989
40469.38000,0.174847
40469.39000,0.162704
40469.40000,0.150561
40469.41000,0.138418
40469.42000,0.126275
40469.43000,0.114133
40469.44000,0.10199
40469.45000,0.0898469
40469.46000,0.077704
40469.47000,0.0655612
40469.48000,0.0534184
40469.49000,0.0412756
40469.50000,0.0291328
40469.51000,0.01699
40469.52000,0.00484713
40469.53000,0
40469.54000,0
40469.55000,0
40469.56000,0
40469.57000,0
40469.58000,0
40469.59000,0
40469.60000,0
40469.61000,0
40469.62000,0
40469.63000,0
40469.64000,0
40469.65000,0
40469.66000,0
40469.67000,0
40469.68000,0
40469.69000,0
40469.70000,0
40469.71000,0
40469.72000,0
40469.73000,0
40469.74000,0
40469.75000,0
40469.76000,0
40469.77000,0
40469.78000,0
40469.79000,0
40469.80000,0
40469.81000,0
40469.82000,0
40469.83000,0
40469.84000,0
40469.85000,0
40469.86000,0
40469.87000,0
40469.88000,0
40469.89000,0
40469.90000,0
40469.91000,0
40469.92000,0
40469.93000,0
40469.94000,0
40469.95000,0
40469.96000,0
40469.97000,0
40469.98000,0
40469.99000,0
40470.00000,0
40470.01000,0
40470.02000,0
40470.03000,0
40470.04000,0
40470.05000,0
40470.06000,0
40470.07000,0
40470.08000,0
40470.09000,0
40470.10000,0
40470.11000,0
40470.12000,0
40470.13000,0
40470.14000,0
40470.15000,0
40470.16000,0
40470.17000,0
40470.18000,0
40470.19000,0
